CODENTID,CODPROGR,CODCUENT,DESCCCUE,FECULTEX,CODULTEX,INDBLQAC,INDBLQRD,FECHALTA,FECHBAJA,FECHACTI,OBSCUENT,CHEQDATA,IDCLIENT,TIPIDCLI,NOMBREID,APELLID1,APELLID2,CONTCANJ
0001    ,AMEXGOLD,00010003000003217939,ADRIAN JOSE GARCIA  ,20180828,3,1,1,20180608,        ,20180608,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.608376,1030586067          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217940,Christen Daphne Gaue,20180828,3,1,1,20180608,        ,20180608,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.697919,79995101            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218016,CAROLINA JOSE CELI  ,20180828,3,0,0,20180626,        ,20180626,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.681401,1030586144          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218017,DUBAN JOSE TORRES   ,20180828,3,0,0,20180626,        ,20180626,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.720031,1030586145          ,C ,                              ,                    ,                    ,0
0001    ,GENECLAS,00010003000003216057,LANDEN DOMONIC VISTE,20180828,2,1,1,20180704,        ,20180704,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-29-13.04.22.140981,5832876             ,C ,                              ,                    ,                    ,0
0001    ,GENECLAS,00010003000003216059,GERALDINE ANDRES PAR,20180828,2,1,1,20180704,        ,20180704,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-29-13.04.22.140981,79106727            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217915,JEISSON OSWALDO GUTI,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.785250,1030586043          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217916,Ivelisse Sherman Mcg,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.776180,79521342            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217917,Keon  Strycker Strop,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.815331,79360731            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217918,ADRIAN JOSE GARCIA  ,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.611288,1030586046          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217919,Lori Miah Roppolo Sp,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.836608,79710827            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217906,LAURETTA EVAN AHNER ,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.818870,79338561            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217907,CAROLINA JOSE CELI  ,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.667356,1030586035          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217908,Shaniah Khalil Yoon ,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.879862,32660467            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217909,GWYNETH WYATT AUDELH,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.714778,41523877            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217910,Lillian  Oinonen Sam,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.827563,80005930            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217911,Jeff Eduardo School ,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.794140,51913750            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217912,Alexis Kathy Mikel G,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.637783,79483548            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217913,STEFANIE SHEMAR SARD,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.885638,63490398            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217914,DUBAN JOSE TORRES   ,20180828,2,1,1,20180705,        ,20180705,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.715587,1030586042          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218007,CAROLINA JOSE CELI  ,20180828,3,1,1,20180626,        ,20180626,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-31-11.28.23.449938,1030586135          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218008,DUBAN JOSE TORRES   ,20180828,3,1,1,20180626,        ,20180626,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-31-11.28.23.449938,1030586136          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218009,ADRIAN JOSE GARCIA  ,20180828,3,1,1,20180626,        ,20180626,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-31-11.28.23.449938,1030586137          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218010,CAROLINA JOSE CELI  ,20180828,3,1,1,20180626,        ,20180626,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-31-11.28.23.449938,1030586138          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218011,Lizbeth Shamaria Ahl,20180828,3,0,0,20180626,        ,20180626,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.832771,15961312            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218012,Sebastian Abdiel Yab,20180828,3,0,0,20180626,        ,20180626,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.900856,24309864            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218013,CAROLINA JOSE CELI  ,20180828,3,0,0,20180626,        ,20180626,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.677233,1030586141          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218014,Estrella  Blommer Bi,20180828,3,0,0,20180626,        ,20180626,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.751308,51918703            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003218015,ADRIAN JOSE GARCIA  ,20180828,3,0,0,20180626,        ,20180626,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.624762,1030586143          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217955,Andreas Andres Sibal,20180828,2,0,0,20180706,        ,20180706,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.639561,51612720            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217956,Roberto  Nouri Fulks,20180828,2,0,0,20180706,        ,20180706,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.819902,88209428            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217957,ADRIAN JOSE GARCIA  ,20180828,2,0,0,20180706,        ,20180706,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.618554,1030586085          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217958,Hana Terrence Gawlak,20180828,2,0,0,20180706,        ,20180706,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.743538,52082560            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217959,Tiffani Jazmin Pflei,20180828,2,0,0,20180706,        ,20180706,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.824087,19117636            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217941,YASH NICKALUS FEYH A,20180828,2,1,1,20180709,        ,20180709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.833459,79808180            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217942,Callahan Cory Rougea,20180828,2,1,1,20180709,        ,20180709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.681283,79127572            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217943,Alfred Langston Arse,20180828,2,1,1,20180709,        ,20180709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.638381,79445915            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217944,DUBAN JOSE TORRES   ,20180828,2,0,0,20180709,        ,20180709,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.707614,1030586072          ,C ,                              ,                    ,                    ,0
0001    ,GENEPLAT,00010003000003217432,PEPITO  JUMP        ,20180828,5,0,0,20180424,        ,20180424,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.50.745902,3142186455          ,C ,                              ,                    ,                    ,0
0001    ,GENEPLAT,00010003000003217429,Bernadette Jayce Rod,20180828,5,0,0,20180424,        ,20180424,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.50.631985,79308593            ,C ,                              ,                    ,                    ,0
0001    ,GENECLAS,00010001000003217459,LORELAI  WALLER     ,20180828,5,1,1,20180425,        ,20180425,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.49.891568,1002870161          ,C ,                              ,                    ,                    ,0
0001    ,GENECLAS,00010001000003217456,SPENCER  GARRETT    ,20180828,5,1,1,20180425,        ,20180425,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.50.354228,1002870158          ,C ,                              ,                    ,                    ,0
0001    ,GENECLAS,00010001000003217453,JANELLE  MCINTYRE   ,20180828,5,1,1,20180425,        ,20180425,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.49.806010,1002870155          ,C ,                              ,                    ,                    ,0
0001    ,GENEREMP,00010003000000012834,                    ,20180820,3,0,0,20180525,        ,20180525,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-21-07.37.26.430927,PENDIENTE           ,00,                              ,                    ,                    ,0
0001    ,GENBLACK,00010002000000011516,Toni Jenae Yepsen Ba,20180828,2,0,0,20180711,        ,20180711,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.49.535445,32002313            ,C ,                              ,                    ,                    ,0
0001    ,GENBLACK,00010005000000010838,MAX AGUSTIN GALLE Bo,20180828,2,0,0,20180711,        ,20180711,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.49.141941,79713994            ,C ,                              ,                    ,                    ,0
0001    ,GENERORO,00010005000000010179,MARTHA  DIAZ MORENO ,20180828,2,0,0,20180711,        ,20180711,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.54.466184,51644501            ,C ,                              ,                    ,                    ,0
0001    ,GENBLACK,00010002000000011527,Zandria Fred Hammake,20180828,2,0,0,20180713,        ,20180713,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.49.472711,25632652            ,C ,                              ,                    ,                    ,0
0001    ,GENEPLAT,00010001000000011442,                    ,20180828,2,0,0,20180713,        ,20180713,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.50.606357,PENDIENTE           ,00,                              ,                    ,                    ,0
0001    ,GENSIGNT,00010003000000011550,Chantal  Kozlak     ,20180828,2,0,0,20180713,        ,20180713,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.54.543233,27432618            ,C ,                              ,                    ,                    ,0
0001    ,GENECLAS,00010003000000013024,Dexter  Deyarmin    ,20180828,2,1,1,20180730,        ,20180730,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.49.880008,41723344            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217945,SELMA IZAIAH RAMPTON,20180828,2,1,1,20180709,        ,20180709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.829992,79514943            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217946,MAKALA BRENNON MALEN,20180828,2,1,1,20180709,        ,20180709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.793265,79575106            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217947,Janell Estela Amyott,20180828,2,1,1,20180709,        ,20180709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,2018-08-28-10.46.46.763191,79136122            ,C ,                              ,                    ,                    ,0
0001    ,GENECLAS,00010199000000011579,                    ,20180828,1,0,0,20180808,        ,20180808,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.49.598131,PENDIENTE           ,00,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217948,Duncan Jazmyne Oling,20180828,2,0,0,20180710,        ,20180710,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.724361,79558881            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217949,EMERSON HAROLD CARBE,20180828,2,0,0,20180710,        ,20180710,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.730494,2976997             ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217950,ABRAM ALEJANDRO SAPI,20180828,2,0,0,20180710,        ,20180710,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.615050,11252838            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217951,Aron Colin Danchetz ,20180828,2,0,0,20180710,        ,20180710,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.643242,51831462            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217952,Hanna  Gans Walp    ,20180828,2,0,0,20180710,        ,20180710,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.748500,19148385            ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217953,DUBAN JOSE TORRES   ,20180828,2,0,0,20180710,        ,20180710,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.687228,1030586081          ,C ,                              ,                    ,                    ,0
0001    ,AMEXGOLD,00010003000003217954,Cher Maggie Frisbey ,20180828,2,0,0,20180710,        ,20180710,ALTA AUTOMATICA (B)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2018-08-28-10.46.46.683186,17333859            ,C ,                              ,                    ,                    ,0
